852218,185877000
480228,202370000
451965,145411000
476810,147685000
504713,41396771
817824,39245629
541101,20672000
35301,20122292
112837,34595219
497404,30613206
675332,22718802
852320,22710585
413208,18975520
723112,16562208
489913,27799222
1456501,12313000
233031,16117646
2182786,21543000
212465,14993117
3150447,7882000
210434,7606154
3284070,15966686
3303298,15675858
75633,15186201
501105,11514726
2253891,8705490
280110,9998946
30810,9493089
722777,13192333
697633,11772560
804963,11908514
60143,7343062
619877,5888176
12311,6456771
214807,8821000
1216022,7181915
4114567,4778467
3212149,4530668
2966306,6824524
370271,6102439
694904,5450611
517900,4369868
802866,2404101
564605,4426430
613307,4618445
1394676,6400772
3041974,3836090
63069,2755833
339858,2620222
197478,2835870
682563,2783200
940311,3390000
2942690,2496238
2489805,2460000
395238,3307362
917742,3139902
1443266,2667000
485559,3066534
2980209,3218067
67311,2932847
601050,2069375
143662,4054288
2017570,3825032
761806,2248776
3918898,2799195
491224,2047938
2735146,1789398
664756,3370194
2950677,2716422
934329,2958142
463735,2452529
266271,2051496
276579,1905593
3938186,1747992
35570,2409557
229801,1967373
682611,2738117
980661,2659203
3688052,1432412
527954,1731871
2121196,1303684
936855,1312575
2590037,1777070
494261,3379074
379920,2006808
2618780,1446316
808176,1798649
1842065,1691661
482772,1755078
877369,2318000
311845,1622350
795968,975722
656733,2144843
656377,1955305
288853,1184224
676656,2223918
2193616,1388054
606046,1575899
510871,1866089
3394278,1402595
342634,1461820
915878,1535010
249612,978841
595869,1667623
208244,1398835
837260,1552365
3138146,987882
146672,1554705
2850722,1228204
1001152,1341798
595270,1033737
320119,774004
2362458,1108036
131650,1539052
802110,1066182
1391778,1264190
474919,1201166
128904,1135843
1007846,1171009
800657,911253
968070,1308512
688079,1276965
637451,1104836
659855,935494
2078290,1207144
204004,1077780
2634191,1111123
93721,702262
4262534,1229208
83638,746133
540926,1069762
1002878,1049511
702117,903864
1017939,810222
245276,943664
202907,957748
933966,895972
456045,1006383
125471,1024361
542649,745045
365325,1310487
693224,1044162
165628,710830
671464,911055
961624,757068
489623,544335
4160667,1107652
2354985,485617
107244,946188
1225761,980698
964700,633905
786274,747022
1386251,578954
473501,711155
613008,689205
137915,1037996
42420,754308
645625,814227
2729677,536520
918918,616049
3812165,1556601
2925666,841942
671576,427219
200378,533654
229913,1174140
169653,871301
3284397,2241338
