852218,169333000
480228,178733000
451965,137844000
476810,148295000
504713,39422630
817824,38304917
541101,20080000
112837,33661826
35301,19985331
497404,27976942
852320,22314013
413208,18209334
675332,21583556
1830035,20599000
723112,15718167
489913,25134913
233031,15908881
212465,14319597
2182786,20090000
1456501,10831000
210434,7103269
3150447,6576000
3284070,14915699
3303298,15449799
75633,14752663
280110,9311999
501105,10961375
2253891,8202627
30810,8979847
722777,12789333
697633,11283471
804963,11712793
60143,7119764
619877,5380094
12311,5920948
214807,9201000
3212149,4003496
370271,5740592
694904,5384799
4114567,4160047
1216022,5985270
2966306,6774211
564605,4386481
517900,5237526
613307,4599115
1394676,6411816
63069,2583001
3041974,4072358
2362458,3463000
1443266,2139000
940311,3128000
339858,2283936
395238,3220103
802866,1639024
197478,2395894
682563,2400279
917742,3123882
67311,2859515
485559,3040498
3918898,3176073
601050,1952180
2489805,2159000
2942690,1799939
491224,1994167
761806,2141389
3688052,1202748
2980209,2970334
276579,1803178
664756,2877050
266271,1875354
682611,2701884
2017570,2859593
934329,2853847
2735146,1662164
980661,2636616
936855,1159097
2950677,2596594
2121196,1320822
229801,1684730
2590037,1676355
482772,1705964
35570,1243684
3938186,1643941
527954,1499323
656377,1915910
877369,2256000
311845,1552416
1842065,1588735
795968,940729
676656,2214380
379920,1759551
288853,1055485
808176,1457916
688079,1495000
606046,1526102
1464122,1730462
510871,1403612
2618780,999026
342634,1371528
143662,1847169
249612,932871
915878,1521437
2193616,1138374
595869,1525459
837260,1504095
3394278,1218392
741871,1407868
2850722,1084323
1001152,1196116
656733,1342085
595270,1134409
320119,709457
474919,1159369
146672,1602209
208244,973543
131650,1493886
3138146,846257
968070,1334405
2736291,1683410
128904,1106959
802110,1057054
637451,986301
93721,884403
1007846,1072509
245276,869624
3806100,1235903
671576,699967
2634191,1030517
540926,1067256
1002878,1061163
3812165,1415539
1391778,1046647
702117,856152
659855,792569
204004,935676
1017939,861083
2078290,993002
202907,870823
3284397,2097353
83638,721792
456045,891205
918918,572356
961624,735570
933966,789448
816210,848324
463735,677931
4160667,1100473
125471,973107
494261,911200
489623,499515
671464,833097
137915,979109
4262534,1020362
