852218,129078000
480228,163205483
476810,115719000
451965,51077000
484422,68068000
504713,25501214
413208,15817784
675332,18459206
541101,13357000
852320,19137027
35301,13471449
817824,16707919
1830035,29738258
233031,16689246
259518,15787225
112837,23580557
3303298,16620151
2182786,16495000
723112,16417891
497404,21039550
486752,23137675
280110,9267380
489913,23359521
212465,9164948
501105,8165831
697633,13912739
1456501,6310000
210434,4638032
804963,9065175
60143,5626038
3284070,7360334
12311,3754242
983448,4576163
214807,9181000
30810,6578435
2253891,5113726
75633,4092478
3041974,4375596
2121196,2440336
3212149,2465239
694904,4289791
2362458,2205000
1494240,3406761
485559,3509450
1394676,4234787
3344611,1895012
940311,1980000
917742,2883944
1443266,1423223
510871,1827636
276579,1669552
63069,1778760
761806,1835446
601050,1630322
266271,1203566
339858,1088692
688079,1192000
2867056,1082955
682563,2025385
491224,1350146
229801,1315172
656733,1189568
980661,2547851
752970,979616
682611,1920491
606046,1417911
137915,819401
2777650,829499
2980209,3525899
197478,1558045
310727,1315457
795968,817388
665931,1025242
1842065,1109957
802866,904165
2736291,1202877
595869,1359595
873138,1450296
222147,1073696
676656,1969807
741871,822036
837260,1382107
43173,308509
169653,1038025
3812165,1244320
67311,949195
3181197,1672928
311845,1126859
2502656,2640710
2017570,2396659
1001152,1124259
802110,1340785
272218,887186
877369,1916001
2950677,1820553
320119,688183
342634,1245928
934329,2520419
143662,1515049
671576,497497
664756,1392432
527954,566109
936855,611146
2942690,773756
362007,1291092
1017939,1085477
379920,1193078
474919,867700
35570,746127
785062,477089
93721,696437
3394278,1154194
2643438,304525
395238,710686
1007846,947151
208244,669266
165628,620572
1002878,743803
659855,716489
2850722,618007
204004,778972
816210,635237
128904,789940
249612,633481
933966,760625
42420,685781
543253,913671
559777,368352
245276,357391
489623,475273
83638,605087
3284397,1744740
170716,512992
58243,434836
832377,456690
3806100,854191
645625,675252
494261,593199
2582023,647903
3822016,46448
702117,518351
533852,609559
202907,596618
2618780,496222
701062,544938
131650,996842
101019,480353
284819,337156
2925666,688376
697763,522319
1004368,660141
978154,611183
808176,463657
580623,387946
661308,272737
15536,368894
456960,610946
637451,520660
352772,428425
412135,331592
17147,544996
938840,126826
991340,625070
613008,457132
810919,595786
859712,542720
1386251,417280
542649,457577
663834,312828
635859,301243
1224812,667156
936426,426020
814430,1119159
365325,614428
1349890,149907
416245,350535
871769,584826
58971,400894
888002,380022
1010930,317320
150071,125771
968605,659105
1225761,356187
572374,272241
659257,326771
506922,376120
127260,118752
749242,476321
968436,309226
463735,288975
2797724,447740
925710,436953
657365,262604
101233,6947
216922,374581
52719,198598
3376461,645778
918918,482395
557858,325257
382667,343028
23241,288079
258771,172754
1398580,325922
3550131,1104864
412751,308243
2078290,469222
3476192,307056
964700,225615
587800,433165
509811,360579
636771,229531
1009420,369129
2197098,262747
673440,276169
236751,177754
229913,1042933
361167,251755
316840,273493
850036,266198
107244,389487
816603,282428
9807,210099
1464122,278084
936462,302331
488439,308313
1164730,159153
231242,221693
800657,280698
540926,322117
1190074,278380
1161029,313129
687009,327778
398350,312003
618807,243927
260055,311295
936136,263867
270036,64282
475215,193474
593865,206058
473501,376973
1001639,228133
811046,191847
456045,315234
1438589,509788
353555,250299
114260,458604
2727673,130809
259657,201225
141734,139769
1011526,285861
2967349,348597
623445,285275
770367,242596
450856,206460
1190476,203957
56557,207783
876634,311661
933957,273540
932277,219306
913856,230066
874845,248078
436711,187765
932978,260590
693345,288500
739560,197060
529958,177842
2764258,239388
19730,254613
1916751,95011
976477,166651
822154,232871
552451,210903
17464,159515
419406,244907
1189993,307616
825146,186162
436159,241458
2353595,237826
764030,252180
593007,206493
671464,206153
591825,171288
974866,131205
894553,404703
474254,245547
34537,186948
53033,183735
758703,179153
996260,193037
601416,201120
509950,202986
64619,139646
100562,241572
354310,285497
1407932,254225
666657,217814
282329,176536
775214,197906
44134,210940
576130,218891
790534,389430
693224,228658
121642,194980
377908,132966
2858960,184816
676160,225240
783648,138725
617024,181302
2608754,204224
2634351,136769
577128,236473
599764,194287
3146150,220692
1444021,1015883
2376,191212
443205,170790
929352,183520
933621,193310
224178,205682
598534,175885
310978,165069
664206,180562
479268,189923
400253,114671
249872,173720
398668,1441691
575254,191766
750305,183856
2683014,185324
375034,145327
255659,189567
785259,120754
731247,170341
1917301,173881
716413,166816
828651,170526
3384318,289482
2129008,1287844
716833,177983
978369,205078
391838,160240
930965,266894
115641,140315
853952,142024
39475,80715
808260,174934
653648,177096
1457003,208844
317342,153159
3277876,122325
2532662,177763
1391778,575773
267737,133319
913267,131662
660655,181763
2514547,151312
522847,174121
474759,154372
947178,131166
1908082,147742
844343,159501
842460,175405
547840,142764
61122,136961
799612,132917
2596262,151633
651859,172005
641476,159762
2652092,155745
3475083,135246
256553,148118
208169,140161
651103,177360
2558970,169989
205654,151481
507068,146728
2434113,133669
866000,135731
161602,121787
2372774,122373
303550,168800
633501,140830
2458119,141917
874649,110324
1007015,130534
488167,150074
882701,149243
312730,156555
2332808,258244
836843,153262
3348888,111499
837000,116454
139740,137053
613400,136493
236706,111496
142955,118398
2119773,163840
405959,131944
1445943,144346
994565,177479
141556,193454
140018,129048
594433,132443
663245,124500
364449,108607
433608,101121
814216,140950
126254,130409
426534,162966
159636,137194
506249,158846
862824,87366
2769589,135533
2516327,130638
103255,123310
1918344,113702
2302379,71927
166803,108425
1459034,155804
219343,124911
239613,121380
584920,159760
2209553,188965
804338,125104
3379471,170411
361055,95013
1484595,167792
2615190,203457
457547,141484
689209,152573
29104,94122
945053,147026
2874634,115624
768074,178098
508878,12445
686271,153139
130541,128181
23812,105730
2634191,141873
662369,154382
1402610,110472
913753,155055
658559,147471
309570,81064
439404,119581
2239288,99718
491934,124740
2806626,97203
1356768,107448
471217,108950
65858,116889
2949710,161232
669443,125617
671334,114007
750864,269639
2856500,120609
958204,103289
104038,93707
2114282,141767
797775,164373
456474,74755
515353,87634
268734,64640
678717,113060
2132941,85514
781028,146865
538802,97485
184937,17981
717924,112101
442776,168639
722544,174102
37640,137375
508346,124821
1478222,58771
1009804,93759
2920737,107583
895710,87945
3363957,78403
215130,105314
875954,118668
39420,118437
189352,128532
821120,99128
765019,86660
69333,103108
373601,136257
36054,103174
693662,128145
3202702,131548
667757,105884
342410,108516
537560,100865
13103,160013
701736,94201
1867983,91564
1000100,138440
455972,103957
466857,113932
326858,124061
773247,117019
949154,99616
78858,115462
1436204,106189
299046,93033
189745,137979
2717012,88045
368175,111082
106359,134701
542528,118662
790721,98392
627658,140697
642549,97791
612364,231531
239275,103682
779351,129818
824000,122490
779539,177400
546003,93411
201834,125391
2505787,94120
381343,96430
3179082,94530
762447,118399
328777,155880
3075278,66446
384018,122406
223322,98649
279105,80514
886204,79105
3141726,112157
2280552,23429
74140,89344
106377,112946
399517,84300
339773,180962
2756785,121845
644178,22501
374653,169141
257868,111839
657459,111587
2339795,81072
509231,78515
1458608,64913
2171100,55892
502849,94136
384652,54332
574976,90289
522605,94941
86527,108073
832470,97069
2905163,79948
280044,92738
711472,81946
1494914,134960
220527,97609
1391170,37462
3345449,81655
490450,113844
3363966,64557
397540,146024
265407,104275
3138146,73572
548351,104379
925411,117296
253468,91053
778466,87043
470724,59507
704559,168358
725732,89281
272302,138794
288853,74376
861434,75050
750239,109020
689302,94233
813947,82196
470050,100962
680813,69542
193809,90249
751759,108867
736206,79602
707354,107458
679826,99187
188430,63244
1718188,119703
507330,87202
879532,65714
225335,86356
3445769,80759
2142155,90811
593753,157813
289515,74017
456456,44599
2508751,88725
884303,83140
63078,133167
3076248,88352
754929,118239
933256,81571
5210,77075
1216321,81773
772008,85758
619701,73380
41647,50245
1862719,87195
223331,107716
2236821,47564
137205,97897
273336,74464
133850,94361
928618,95868
2352235,91364
292524,75205
736448,112634
976703,150911
697754,93237
422433,88541
37435,93733
786210,82474
351207,94147
514066,92298
24006,101521
797467,95427
539032,115942
2265456,142102
150035,104779
1890525,69131
1929247,84463
6972,88174
876700,203513
446336,44168
236153,76782
186744,106081
537449,85661
163549,108383
808167,100537
584377,87445
613558,74033
289702,87383
875918,71535
2358769,59929
631422,87773
507509,68089
621375,73983
673909,64261
652351,122680
1009354,104172
209335,110367
92630,21142
564557,70677
2955458,84450
255574,133276
28406,115060
3195895,58347
834979,72824
960935,82265
598954,77594
928421,104847
881478,114068
3287660,56241
779968,92943
870539,99883
2033123,62818
253356,74925
807955,86247
407506,80066
596848,79794
521804,87960
650674,51291
77851,74487
1861927,71736
1396764,81102
704737,100009
2640594,8638
868376,428
186221,77063
528616,113717
1865680,53122
122854,87929
556815,77284
359360,73752
241607,69684
1198641,84610
580726,70064
2736451,65971
883874,85909
648242,57735
2734729,57675
2700984,110049
645317,87859
