852218,89822000,17136000,1906000,8073000,129151000,29197000,182000,9560000,558000,302029000,368633000,1703000,98915000,43917000,94269000,2208000,17157000,76627000,7653000,486341000
480228,51942931,21604971,15972,9458523,213313372,26318241,1273214,5420545,3859763,140641809,365779815,3985648,125260467,34024783,59463574,5717,27776459,52576557,3248599,222346941
476810,117881000,1119000,269000,11544000,67284000,2395000,8360000,51264000,608000,39227000,207886000,49907000,40742000,104010000,35426000,108639000,28782000,53427000,7204000,287807000
484422,25419000,6518000,3268000,16217000,74760000,5292000,1622000,8304000,143000,4095000,236859000,1444000,86512000,7105000,39472000,0,15041000,26836000,2053000,114317000
451965,14733000,430000,70000,1942000,64777000,7951000,1652000,40000,59000,22471000,181121000,0,77139000,57000,48722000,1000,4361000,21479000,2315000,70947000
35301,76459766,10082574,1966437,6093452,23240613,92685653,2395226,9592170,220943,6200765,0,0,75285,12500,125504,0,0,17237505,189029,29734571
504713,7232911,0,71598,6428422,29788517,3074,787218,24236,127365,3517817,73204821,0,38978760,422818,33728848,0,981975,20901444,1224892,27739228
541101,92336000,912000,1000,1078000,32806000,11599000,325000,41000,852000,5475000,4326000,683000,1114000,5000000,483000,214000,5996000,28604000,346000,27034000
413208,8924352,127482,270793,529731,23623208,878296,129446,1173423,60352,15604095,37358671,52532,22422128,956981,20371753,51126,4358915,3480288,641205,42630053
675332,3079351,241926,3131217,952944,9616358,33680,221207,4800,650832,1953910,77854113,0,28316739,0,12933817,0,119757,12672236,863551,19300776
1830035,4478541,1187,0,30437,282747,0,0,0,0,0,4305,0,12263286,1447103,90352123,21460452,265493,2014928,1195797,35527739
259518,4807397,708894,173544,1306077,7261331,85768,29099,12008,1340,1855656,69217070,27351,29754082,710700,6430154,0,1270626,6605279,1092616,13953871
233031,2894997,818890,1786427,845036,12951169,18570,80,4254,191312,295803,64807772,5529391,16297469,68466,6027348,511,166927,6888290,943967,20491932
817824,3115399,431783,18294,1006641,27001426,2916931,201219,0,379477,2227030,38467435,0,23981439,0,6165233,0,68209,6338011,781674,22741448
852320,2033429,63707,1407215,1940682,16172810,169,263213,0,138558,339290,67607688,0,14420301,198687,7762044,0,6656,4213961,477546,17287383
3303298,2587627,53628,0,104964,20253973,5656,0,2800,31429,0,56001074,0,14462000,0,18796171,0,0,4375140,1186047,16022027
112837,2015661,79022,1358642,409344,17118724,2179396,0,11797,51018,529000,30949110,0,12138377,0,23332464,0,4826,2877235,859273,18463318
280110,2411594,2309,835,96349,8062904,195251,9083,13000,2221,40374,32282305,0,22093909,158345,9042279,0,47075,14418401,316281,10172454
497404,2014866,2530,146,635839,11238892,8354720,111813,3590,35920,6563550,31934703,0,9905050,0,3995733,0,10136,3757692,657178,19991675
489913,1179569,0,0,0,76,2140826,708,0,17971,8672141,0,0,7083230,0,43921875,0,0,5362,683849,25547995
486752,2900860,109,0,0,13112,1400739,0,241791,0,0,0,0,10120503,0,28632757,0,16630041,42046,214766,20222217
210434,28857786,0,9033866,793407,901340,1674785,155959,244678,0,2783832,4866900,0,6682417,167276,1156000,1605,147637,5390291,306877,5897111
723112,2609052,54322,132126,546915,6253817,840571,99056,4345,134459,7925091,19001119,2,11779194,189781,5109441,0,392534,4423521,947470,7768350
60143,1513017,79168,236,25413,7967212,0,1387,43023,30084,3000,21901919,227324,24127842,1057661,845134,0,83038,3386170,732437,4189692
501105,1379639,32047,244251,249831,6797645,5716,158908,250,262708,108600,28571118,0,11114550,0,5449377,0,24973,3119789,593575,6895759
804963,2058305,221119,1213285,1714948,3776481,375887,0,0,14821,225000,24528735,0,6139482,0,10878734,0,855,5149484,675835,7315221
455534,2192930,0,0,3359727,0,0,0,0,204765,7040220,18805802,0,17358891,0,86480,0,35103,2565649,683418,11695140
212465,1975509,71718,794021,76060,5955920,1320025,121264,97,69230,488014,29933407,0,14681635,856580,193520,0,50386,1916985,282494,4213415
697633,980148,1009,474348,783367,8086608,174783,94536,1122,92214,88743,24344412,0,7788857,0,4906282,0,50000,768781,610393,12970422
1225800,204167,15927,0,0,13521677,1355901,186011,0,12880,15320000,5368243,0,11709337,0,7419346,0,300000,200098,2729841,3740213
983448,906570,0,9825,1075089,5157158,136533,0,5402,28126,61773,30104923,0,12106706,0,1081711,0,22865,2265376,292454,4596232
913940,3043017,133379,200094,341370,3986153,409347,44877,100,54601,0,22469643,0,12553099,0,4821215,0,106351,1416591,272275,5134686
12311,1094512,0,559153,690910,3536047,182673,0,5866,2683,269519,25747249,0,6921019,0,4743195,0,290,3404374,427474,6726146
75633,6486944,210171,5628385,1526336,1388864,238245,0,1247,59861,1403085,17325876,0,3552340,181646,5020480,0,29500,1688121,244903,3497731
214807,3550000,248000,0,0,0,0,11000,1156000,11000,12082000,2936000,55000,2932000,4000,1070000,1000,1289000,5497000,128000,13030000
445843,818566,0,0,0,0,0,0,0,0,14300950,12163494,0,3734538,0,152339,0,3953,39282,563716,6025670
1456501,84000,0,0,12000,809000,0,0,0,0,17259000,938000,0,8716000,0,1287000,0,301000,2997000,3000,5246000
2253891,3083401,134403,279190,2130,4631628,240500,0,535979,20496,511000,0,0,3382278,0,12380925,3576597,2222020,0,74703,5329782
3344611,206879,0,0,0,0,0,0,0,0,47719,34209477,0,0,0,0,0,0,0,1136398,564985
3041974,1010572,30279,0,17624,7192783,0,0,1981,1938,4800000,11215837,0,4950244,0,2807556,0,0,305397,135185,3377294
30810,6734721,649,0,70138,87816,718117,0,0,213,942200,75232,0,454110,0,21588092,0,1150000,3181,45248,2094004
485559,853231,166518,217804,51829,3381321,0,1368,0,84782,921295,15952190,0,4833693,0,394868,0,14901,1125581,177083,5171275
3284070,2197368,0,3929,21129,105085,0,164279,0,1152595,1594919,18021875,0,1170627,0,3537829,0,0,1177455,499569,3296931
1494240,618424,0,1654977,487,3162971,182616,117720,0,72001,45965,15948557,0,3356664,0,423977,0,0,1542730,285940,3878726
694904,169674,0,1372815,6334,3845840,0,448576,0,53355,28067,19818296,0,230318,0,35781,0,0,4946,425039,3532025
2362458,25000,0,0,0,0,0,0,0,0,0,25782000,0,0,0,51000,0,800000,0,44000,130000
570231,1326714,500,65,345319,3303734,0,0,0,31,1500681,15087966,0,872634,0,261109,0,10474,1004952,175573,2618215
940311,845000,464000,4778000,267000,1487000,0,3000,1000,1000,343000,7826000,1363000,2058000,91000,2361000,927000,0,1612000,89000,1903000
3212149,50872,0,0,25072,223100,0,0,0,0,0,4373,0,6727529,0,6839806,0,0,183875,2185,12130532
1394676,4042966,508297,501086,19213,32675,0,0,0,0,0,0,0,256,0,16727710,0,0,8673,35695,1397518
917742,626348,3976,61590,946779,2379903,2977,23149,1669,5166,60655,10940187,0,3690956,0,767862,0,44335,782179,180869,1993768
1443266,219200,0,0,0,0,0,0,0,0,172100,20622357,0,0,0,0,0,0,0,728675,290667
3278305,74960,0,535990,0,2568314,0,0,0,0,8214706,567166,0,804540,0,151901,0,0,1275909,78153,7360616
2121196,14100,0,522057,145650,22328,0,0,9525519,0,9200000,16573,0,0,0,6,0,0,14482,26820,313616
276579,651550,6015,335884,342229,16742,933714,0,0,47299,1020285,10730348,0,2838299,0,421198,0,14468,742360,166504,1053086
510871,271469,8587,948904,59558,4691114,0,2000,0,0,125000,6389725,200496,2297147,22345,1697713,14551,0,1193886,44551,523201
761806,225117,1994,0,694385,1937614,0,43859,130479,1014,1195,9303984,0,3347306,0,72346,0,5000,123015,134874,1554421
752970,239236,7477,2205812,24756,3593734,0,21435,0,0,619700,8033468,0,693447,0,328588,0,0,150388,69590,675564
266271,301266,0,0,0,2105335,0,5540,250,0,30185,10078165,0,1236653,0,51711,0,0,1663709,157787,1002740
339858,519207,27005,44923,242611,5162432,0,4727,600,0,329821,3986184,0,3400352,0,588457,0,15683,402339,56474,1550369
63069,526273,46340,53776,388808,1542049,0,71665,0,1760,0,7378107,0,4132283,0,372194,0,0,395835,56493,1191420
601050,470511,7167,85672,1056208,1911096,233478,100,0,303,381145,4980475,0,2557275,0,2403203,0,0,749769,91281,852526
688079,3000,0,0,0,0,0,0,0,0,0,885000,0,2325000,0,10360000,0,425000,266000,83000,547000
229801,398788,0,174322,262492,1526502,0,387639,225,37825,100000,6577450,0,1771166,0,1575017,0,0,139901,149345,1260792
682563,954941,39388,0,533215,2591609,0,0,1000,0,180025,4076689,0,3687570,0,377395,0,7481,456106,37867,1299350
310727,176624,28189,327933,284844,1327267,0,9856,117,0,0,7227693,0,2250582,0,790995,0,0,82808,38688,1314823
491224,930013,1532055,959256,4151,6820,6130,0,0,0,110000,6053724,0,1476076,0,1229984,0,0,636842,26267,861932
606046,262417,0,1626066,312081,260454,7634,0,0,568,0,7553645,0,1142645,0,545665,0,0,546827,63061,1101792
43173,267538,0,660487,427870,1614189,0,32128,0,0,280500,6161438,437353,1618078,634449,7972,137,0,4594,143055,851533
2736291,371688,0,227139,18158,916232,0,0,0,10,0,7279847,0,2302010,0,196668,0,0,583125,112990,1037909
2017570,141795,0,0,9679,16582,0,0,0,0,0,226492,0,7626726,0,17061,0,983000,2678170,850,1342292
980661,565139,0,561678,1051,1391918,840598,0,0,711,0,4154880,317212,1572957,68857,936564,125988,100000,455330,23889,1761207
222147,263800,0,243965,643039,1122764,0,0,0,5252,0,6462211,0,1685738,0,997876,0,0,181653,147502,780256
676656,523368,0,312127,132195,200555,76926,0,0,125706,49300,4494412,0,4124370,0,182218,0,0,185247,89863,1904717
741871,145090,0,0,164806,2067520,0,21314,0,0,110,7316507,0,964403,0,503788,0,0,43951,95843,938046
2867056,179803,0,0,0,0,0,0,0,0,83764,11203215,0,0,0,0,0,0,0,272628,176229
197478,122224,2511,1205106,0,763839,0,64049,2572,3340,195000,6646242,27608,1530636,50044,25815,0,245000,8813,114245,877104
665931,326490,19957,82921,35888,2730,0,0,500,0,376000,7899956,0,1342723,0,808711,0,0,532308,86296,204352
2980209,162036,0,72541,179,18404,0,0,0,358381,0,1650,0,143211,0,9638777,0,0,0,0,1081326
595869,88105,74914,725408,24901,1731468,416,32765,0,2459,150000,5830496,0,1619143,27206,14590,0,71,7774,67672,744926
873138,296761,0,138829,255245,1398141,0,0,3995,2,10500,4768756,0,2985491,0,207778,0,350,127618,50813,863060
169653,474603,0,2362,30459,576013,482,0,25,1503,92,6180134,0,2500357,0,69067,0,0,134071,52661,993359
272218,181696,79829,196318,7017,515799,189978,0,500,37144,283700,5172150,0,1835626,0,1195858,0,360000,206896,13788,523414
67311,185579,0,501,299219,1977339,0,43996,0,0,0,3991478,0,1851298,0,1453091,0,31,90888,127931,749767
137915,152385,0,0,70360,1580455,0,1285811,0,339943,452079,4344509,0,933273,0,32641,0,0,560524,470906,533170
837260,528177,21786,28536,1471,40288,1005669,615,0,0,0,5811685,0,1916210,0,36106,0,37722,166409,32845,963643
795968,295789,678,232544,46691,2629238,0,3003,0,0,0,4058232,327136,888032,84216,492553,139297,0,574248,79635,583385
527954,1048030,47700,508722,63424,693074,0,0,50,520327,155964,2179191,0,1678228,0,1072706,0,15000,966933,28872,1072188
311845,289317,0,842209,104531,87116,0,0,0,0,50000,5349183,0,862716,0,970878,0,0,296651,41234,1039568
1001152,264525,0,0,57847,3391004,0,0,2000,6750,62350,3849353,0,1010054,0,165663,0,0,51958,61671,959637
320119,499863,1455,247322,191090,2960241,0,389737,190095,5866,0,818281,0,2599230,234718,87949,26932,170429,423551,50003,572640
2777650,126118,0,80427,0,3240970,659456,112447,9758,4433,0,3182078,0,1185731,0,0,0,0,1,112260,682319
802110,150134,0,21183,813808,922116,45295,85796,103,0,44000,4491515,0,1144087,0,226833,0,0,213776,63554,959153
342634,230937,4980,29,137931,1007345,0,11129,0,0,13100,4207567,0,1323780,0,935727,0,0,316675,34344,822744
877369,176938,10896,20331,118906,449961,0,2000,0,6585,0,5880778,0,401236,0,56766,0,0,564303,76326,1241748
671576,280782,176094,264070,37925,2459312,0,2340,25,0,0,4652788,0,118744,0,97251,0,20377,23588,114087,564546
3181197,512598,0,0,0,556,0,0,0,0,0,7958776,0,0,0,0,0,0,0,56193,105529
259031,2655019,0,998882,0,0,0,0,0,0,275000,4302360,0,37757,0,1159,0,0,20,14616,315543
474919,227358,12119,35082,297380,587076,38862,83674,699,3652,528371,4542318,0,1012597,0,166846,0,35000,363111,60823,443517
656733,124234,0,209477,429829,569805,0,2239,298,3524,0,984059,2676560,1573518,464927,251231,0,0,145752,63913,932806
143662,160987,487,120739,165479,690289,511,848,0,1948,5124,4867291,0,1143630,0,35965,0,0,140343,22348,1074452
379920,171593,506,279714,184314,826777,0,37960,600,0,0,3909136,0,1024463,0,610324,0,0,203054,60065,1042183
362007,107897,594,194923,16913,1871771,0,92833,200,33389,50000,4490077,0,401879,0,23166,0,0,43060,121732,853343
1007846,138842,0,2002,968634,1026388,0,101956,0,7027,0,3821988,0,1106754,0,77133,0,20000,191133,54767,759279
1017939,166328,0,184773,39170,1166362,308,7297,0,0,0,5254727,0,356568,0,167922,0,10251,58232,28406,769528
936855,581414,358016,1051276,624529,1071612,0,104648,0,107,540574,1141086,0,1620196,0,558012,0,2492,110494,13640,312397
816210,250422,33979,203024,46004,482114,0,0,50,0,151371,3784546,0,1501038,0,641880,0,35,497699,54882,404876
1408069,494886,0,0,1985,6103,0,0,0,1013,0,3324743,0,774908,0,467189,0,245,46210,76054,2623992
785062,122991,26673,435162,290648,438589,1568,0,0,0,55000,4723365,0,868183,0,148987,0,0,125429,77417,488120
934329,402191,0,0,0,1684936,0,0,0,0,0,1081156,0,395133,0,496740,0,0,1285830,68700,2301874
802866,459183,10044,173702,105633,1027726,52866,0,0,115028,51387,544384,0,3730046,0,275037,0,0,734271,61914,208135
682611,127315,0,166490,272606,473804,1225,15735,0,6930,113671,3190983,0,1144009,0,178629,0,100000,300674,71068,1374269
208244,183498,0,311473,327369,1203591,10669,131886,0,20887,9292,2343689,0,958275,0,694305,0,10600,686378,55217,525602
559777,75099,0,35017,27288,1022282,0,0,0,0,0,5107959,0,256727,0,256713,0,16774,122379,90817,292394
1842065,60120,119866,0,146751,491553,0,3437,0,0,410679,3381821,0,2410014,0,71907,0,0,1906,0,149830
249612,323925,375889,3114918,95425,1334580,0,2799,0,39895,100000,1525113,0,13701,0,20958,0,25000,4969,0,117174
35570,19025,0,46377,10573,1152949,0,173919,0,4569,0,5347628,0,579,0,2229,0,0,0,86450,199892
1002878,100664,0,126312,272836,767829,0,27193,0,1178,3493,4570460,0,294797,0,261243,0,0,14726,57491,500434
2502656,206539,0,0,0,22644,0,0,0,0,0,0,0,0,0,6162045,0,0,7,0,489409
363956,20584,32013,135385,72043,105037,0,17691,2958,6458,0,1556610,0,0,0,4501477,0,160000,0,0,256213
664756,159558,601,47386,91846,2144026,0,2996,258,7289,25544,2608479,0,431659,0,119188,0,0,89292,19151,1073317
2942690,119692,0,54759,0,2636246,126372,98407,0,14648,0,2094428,0,924883,0,165548,0,0,101807,18611,379264
128904,160264,152,25,117780,1678884,0,252753,250,390,0,2317922,0,668190,0,794326,0,0,78783,61063,401480
204004,84662,4027,83461,273341,807032,0,3204,0,3664,0,3943592,0,256472,0,143594,0,0,35012,43149,798663
933966,92896,0,39667,648969,1705929,0,0,0,0,0,2835464,0,215563,0,25850,0,0,529773,92354,279036
2643438,46330,0,6088,0,424274,0,144064,0,29546,5000,4786545,0,140397,0,4444,0,0,34503,99300,714099
3376461,167051,0,0,594983,5006,0,0,0,1925000,0,324590,0,2568862,0,0,0,0,110565,3317,705757
83638,121603,9544,213088,37764,1698284,0,111470,5190,152312,21838,1813210,0,1079187,0,28488,0,424387,2233,18055,599186
170716,159689,0,2631,49589,1249975,0,73537,0,0,0,2096784,0,459845,0,1297586,0,0,485329,40282,393488
437521,129341,6947,0,145262,693857,354686,88703,400,3022,0,3230623,0,350704,0,384174,0,0,301949,38369,485718
543253,83845,0,2870,69161,381601,7112,10000,0,8417,1652333,1520724,0,1597218,0,53690,0,0,194015,28870,595981
42420,93590,0,76203,261502,976113,0,68321,0,7039,0,2543815,0,971830,0,492074,0,60,176776,54537,476702
3806100,70306,0,1508677,0,0,0,0,0,325657,0,1175964,0,896718,0,0,0,0,1989081,20073,209762
