852218,394078000,17907000,549000,44359000,146592000,42283000,2103000,68376000,82000,178377000,313553000,2520000,105669000,28563000,91383000,1450000,15207000,131454000,4848000,393122000
480228,148349000,60752000,1006000,12858000,285048000,9129000,176000,4324000,4127000,18912000,328842000,1800000,172846000,52401000,166440000,10352000,18588000,113280000,6386000,203339000
451965,207251000,76119000,2025000,46201000,143404000,40503000,6898000,4041000,41000,20610000,458557000,9360000,158391000,7442000,111259000,0,16193000,107601000,12779000,135689000
476810,144398000,114448000,9688000,20812000,69349000,11303000,691000,84916000,140000,61501000,114280000,53797000,54425000,92578000,107437000,45008000,20375000,107459000,5391000,229982000
504713,17896807,3983536,1627895,5343605,90546647,585376,653695,9000,136755,53692,116383042,51326,63720978,628444,46612840,0,157931,28471244,920857,40231335
817824,38360182,6808382,618957,4038263,42771655,6147809,993609,553564,427164,2824907,83157218,29048,64898397,2026960,25446983,0,119720,32061486,1924177,33694802
541101,123071000,22721000,1832000,4519000,59966000,5593000,1384000,23655000,1000,14211000,4210000,0,151000,2034000,96000,0,10087000,18725000,717000,27406000
35301,118884069,12943466,5666560,10452123,37102132,22288324,3335534,9342070,3454,4126029,34360,0,2651125,0,332074,0,53364,15569228,377836,46315028
112837,42240654,2274912,0,32072,41176176,1481422,454264,117971,18827,1718728,51995299,0,16966562,0,55860789,0,620100,14293724,1466782,26322851
497404,13804215,1000,2632659,676,37483823,28010896,4265,10389868,5556,0,54398255,0,24315923,0,20543982,0,124,18602458,1051087,24848898
413208,20434175,13808009,4212052,905576,27636470,176304,0,3692075,162801,16111566,30454613,0,36064282,766272,1043063,131660,4026983,7036537,953593,23532129
852320,2351031,2354711,5394547,2262796,29872830,587670,214,625,4526,0,70631513,0,20035053,290604,15973337,0,74189,14451009,258568,23347766
675332,5922563,3417646,579538,163649,22684105,17487,33626,3600,51187,242868,57004422,0,43030250,0,20249493,0,18612,14800534,576037,17260515
489913,32187066,0,0,0,7,0,0,0,0,139971,0,0,5637021,0,90866071,0,2000000,1379,1087287,17835357
723112,6230897,25086,1598855,349710,24121108,1249403,117671,6800,24859,4059,31781659,0,36138938,456010,15070268,0,299003,9818503,601571,12629364
1456501,17573000,16036000,171000,0,22881000,6421000,3449000,264000,0,4593000,9588000,0,12720000,0,11813000,0,10000,19478000,249000,1511000
2182786,38750000,5028000,0,29000,9434000,0,0,0,0,3086000,10968000,0,12599000,0,1561000,0,522000,18913000,507000,21425000
3150447,9035000,3254000,5291000,0,58669000,21670000,6775000,3172000,0,0,11079000,0,0,0,2814000,0,0,181000,52000,453000
233031,3829003,141979,560451,0,21328150,4775,1506124,286295,220649,0,39666970,0,23200740,0,6087130,0,6817,11698410,627155,12882705
210434,43266435,5018766,4502215,107875,12597106,3119191,2389929,8053374,0,1020000,13602830,578,6476888,0,274356,18462,403,12580326,396873,6431924
212465,3974646,1012126,958338,922046,18057172,2823631,664859,0,4922,67719,47464568,0,18825840,1114416,499044,0,1,8291695,1607684,7761029
3303298,2495241,30026,0,0,15299487,3387,0,0,0,0,32549810,0,21837301,0,16192563,0,31790,7592742,786027,11106743
3284070,2788049,196500,623262,18146,9079010,2044434,0,0,0,0,12511516,0,35625359,0,28081732,0,0,0,440370,15709281
75633,17579692,6030,2839379,2780131,10042110,0,0,636935,0,685929,21637641,0,15901552,100789,7901432,0,11551,9149217,828090,9619743
501105,5345741,185227,1221,153907,13792497,50612,116049,900,89052,46000,42323005,35178,16352138,50059,5226582,0,958,3738221,325096,9504670
2253891,1654546,2361407,0,0,13561597,245632,0,67972,69148,0,0,0,5437317,0,57945243,8244886,0,10,168220,6508714
280110,3920394,4025,11,18919,19204662,0,16327,15000,3,6068,22522582,0,22733621,121054,5197763,0,33805,10594521,322853,8587222
722777,2183410,2601882,148193,955723,11779548,2004464,710090,1113906,10411,0,30117564,0,17935364,0,1557484,0,75000,2766319,892149,10439370
30810,10722694,606197,625046,10009,1458003,249956,0,0,126203,0,154121,0,181506,0,68468050,0,0,39908,0,2481306
697633,3298290,1470133,1242514,1533940,6890926,97483,0,0,24290,25151,30627323,0,18253085,0,4606876,0,0,6715558,554812,8275502
804963,3106598,1495589,94,551282,8203284,1,96347,0,6281,0,22521651,0,9797553,0,14483576,0,4018,4961834,201260,7705158
60143,5982364,732403,0,22900,9213670,674,0,46987,181166,24650,14024210,15172,28068368,795439,663133,0,2818,6196182,481812,4092278
619877,8483992,6773292,414379,653677,6972133,762837,9900,0,50998,0,8712383,0,0,0,36287300,0,0,21772,7266,1021882
12311,1196406,4998,682345,2125965,9164153,757425,449929,3897,9894,0,22981820,0,13464728,0,9185955,0,517952,3130582,332095,5249769
1216022,9703598,299680,0,53774,338817,0,0,0,45063,0,509,0,1230859,0,42323535,0,0,54808,4102,2271823
214807,14821000,0,0,0,0,0,0,0,0,21603000,6151000,0,3103000,0,128000,0,2231000,5961000,82000,630000
4114567,1367879,0,983655,4211680,2570045,0,0,0,999,3250,34431585,0,3479088,0,840780,0,0,2377241,190746,2897495
2966306,7824748,0,1892,60396,62283,345225,0,0,23735,0,0,0,20764852,0,19398559,0,0,23582,0,1230393
3212149,2008036,1160606,0,0,3730139,0,0,428169,0,28309,8233842,0,6185808,0,21573043,0,0,4307727,12557,220587
694904,277978,0,2335964,72780,3383602,183,144046,0,139176,254548,32325730,0,589996,0,3278,0,0,306791,470544,4384481
370271,2312104,0,3728893,35896,22345179,0,14744,0,171496,0,5292445,0,671,0,399777,0,0,8400484,146124,1817227
802866,2267164,8981705,3643137,76554,9506053,0,0,0,5123,322754,2097208,0,8005614,422097,37861,0,7354,3789696,183896,576792
517900,529963,55101,339004,409928,8700465,1522231,866731,5015,21767,724,14627486,0,4659823,0,2798926,0,0,1342750,400601,2961838
613307,553792,149230,31430,912124,4168560,0,0,1500,0,0,19619291,0,6040131,0,50541,0,0,2183866,315108,3171336
564605,6692815,5004110,338899,0,2730493,0,0,0,17422,10009,19855643,0,5201,0,26103,0,0,0,309892,649784
3041974,2568869,0,0,9248,8870467,0,0,0,0,0,10531425,0,5275018,0,2618949,0,2500000,561982,75067,2077354
63069,1136269,148308,1223739,1153259,5639714,0,49531,123695,0,200000,11454781,0,6790876,0,959760,0,784046,2373898,50626,1727059
2489805,6325000,1004000,54000,0,1525000,1001000,76000,1000,0,0,19689000,0,413000,0,78000,0,0,909000,99000,197000
491224,2145739,2206860,786421,0,4347084,0,75000,0,0,0,15233333,0,1859065,0,1168248,0,0,1345402,28338,1816338
1394676,7946472,0,590,60654,57721,543192,0,0,23845,0,0,0,136263,0,20258765,0,0,53926,0,1906723
339858,2674949,1000,40136,649585,9385245,0,4164,250,18395,13907,7529299,0,6381636,0,389920,0,2862,1311359,231520,2208709
