480228,111347088
852218,98898000
476810,74210000
484422,55082000
451965,40331000
504713,22162967
675332,19813656
413208,12258206
1830035,41856926
233031,22002656
259518,11707308
852320,12703941
35301,6768641
1469211,7047256
817824,8354408
280110,7958050
541101,8875000
489913,22059358
486752,14165386
455534,7057093
1225800,5668157
60143,5583684
332907,14219741
501105,6474440
804963,8810493
723112,5132222
210434,3126784
212465,4414735
445843,6614671
913940,6692923
983448,4189320
897273,8025332
75633,3596413
214807,8677000
363415,2445200
497404,8869020
485559,2943845
14409,4283896
12311,2561099
3041974,4599118
697633,3047778
112837,5575717
2253891,3564610
694904,3647027
934329,1994710
30810,3799079
940311,1691000
1494240,3833012
570231,2157140
3212149,2319448
1394676,2312636
1456501,2810983
917742,2363419
3284070,2147677
576710,2148294
752970,1070270
3303298,3698340
761806,1984100
510871,1338024
2121196,801178
276579,972580
63069,1464643
266271,940519
339858,960257
2867056,973555
601050,1098546
1000409,1076074
137915,893498
491224,1166975
682563,1511356
688079,1153000
762661,1326558
3278305,1557397
229801,1058951
2736291,1352052
606046,1136405
980661,2238235
131360,936775
911807,926279
2333412,1226870
3150447,688901
197478,1110667
795968,731981
837260,1123563
676656,2005439
43173,1002800
67311,816514
873138,1049724
169653,1092345
44602,657403
62101,874617
272218,843431
259031,970378
741871,944421
665931,804839
2362458,429277
671576,613312
1001152,850907
3344611,653097
311845,775862
320119,574656
310727,835580
342634,942759
1017658,2167889
559777,493903
1007846,886989
816210,592535
208927,862082
1443266,436332
595869,999269
208244,690864
527954,605174
656733,980875
222147,692982
936855,555429
785062,678801
143662,1323025
2777650,426924
362007,1159840
1156539,812594
128904,723855
1002878,694160
170716,519782
395238,1566170
933966,449363
437521,504081
249612,691798
1017939,550294
42420,639933
663834,623453
2502656,2386073
379920,653171
130943,638725
101019,418074
204004,870127
474919,456890
93721,535714
802866,592207
1396652,862133
2643438,643779
494261,1308285
295552,532813
701062,829172
1003848,443250
802110,645124
35570,675226
2942690,392598
938840,398857
877369,993407
2980209,932391
702117,454307
659855,417529
83638,395365
697763,446775
782904,308904
1004368,346223
586205,390402
664756,751452
2582023,533824
202907,528203
661308,268256
800750,888815
45627,376952
101233,352213
918918,446078
363956,607125
245276,282224
580623,363796
543253,779932
978154,458967
832377,507964
645625,498655
968605,829751
58243,298028
456960,273012
52719,175000
533852,437537
1010930,296838
542649,498859
991340,403853
1224812,415997
3181197,536630
659257,243827
657365,558644
15536,445416
2618780,329015
229913,1001229
635859,349092
352772,335648
463735,287577
138211,522769
1349890,292991
58971,292119
1386251,341019
412135,317101
40305,251960
888002,307717
925710,411131
557858,275639
859712,537841
936426,295689
165628,312745
627863,335610
284819,300590
3376461,443833
808176,309044
150071,321626
83311,171336
871769,649658
424035,241802
818625,269017
316840,218795
1438589,510804
509811,327977
1397190,269257
1842065,264535
968436,332811
1001273,360997
2197098,336184
644600,271817
365325,393320
9807,239542
637451,274634
189419,495716
2950677,431887
613008,266681
236751,284546
936462,253461
814430,276682
3476192,289292
932277,235058
23241,288334
33772,428087
156916,221394
506922,234262
749242,305942
587800,400740
876634,369516
270036,191000
107244,196941
850036,231664
1164730,171384
1011526,280988
618807,211912
53033,437875
593865,227187
964700,163043
127260,243510
996260,249384
231242,178881
258771,235184
816603,202073
933957,314449
800657,258006
34537,260080
1464122,212379
24266,271485
2078290,209854
2850722,186470
682611,222830
932978,255336
810919,268572
114260,434461
572374,192890
807665,285748
687009,237096
17464,323092
412751,188497
2967349,267836
2797724,230017
353555,184142
889876,208475
436711,171841
2129008,1435958
216922,227608
2925666,277565
473501,249861
398350,208932
693345,252599
822154,208057
665052,141376
974866,234333
2634351,190049
758703,170116
740931,169568
2608754,200299
56557,178770
764030,220439
1398580,211211
416245,186897
2353595,213466
19730,192338
382667,197546
2017570,1295181
978369,312808
260055,198977
419406,188189
770367,195030
1916751,398579
141734,142995
489623,152714
802129,444553
811046,128425
191663,152152
1190074,135647
44134,193340
540926,179945
479268,248563
100562,208410
913856,180712
3284397,1501491
354310,203433
601416,181572
828651,131366
361167,124741
115641,207322
2764258,181176
375034,133132
1225761,201954
577128,202112
249872,158295
775214,128691
