480228,104083435
852218,88289000
476810,56761000
484422,49103000
451965,35825000
504713,21233688
675332,18742011
413208,11888372
280110,8077077
35301,6141288
541101,8513000
817824,7349752
233031,11466781
852320,8001192
489913,21917751
1469211,5279936
455534,6025857
259518,6587694
1417557,6660538
1225800,5722106
1830035,14069974
723112,4656569
332907,9977073
804963,8331286
501105,6271596
60143,5594457
245333,3949727
212465,4703937
913940,6238977
486752,13640049
210434,2656553
897273,7513920
983448,3059396
445843,6420426
485559,2853087
3041974,4434817
363415,2047841
75633,3038678
14409,3989994
214807,8327000
12311,2160213
497404,6802022
697633,2403648
112837,5531316
2253891,3497074
362445,2666297
940311,1597000
694904,3952522
42541,2601973
934329,2164409
30810,3217368
969723,3271115
917742,2402937
570231,2154635
1494240,3274233
510871,1345338
688079,1314000
1003606,2395649
3212149,2023403
761806,1792030
1394676,1724308
455365,3391165
3303298,3563262
752970,1079083
576710,1640078
178020,817388
63069,1465864
266271,969638
1000409,941869
339858,843396
491224,1051430
276579,837019
601050,928398
229801,1042717
911807,785138
2736291,1254421
682563,918006
606046,1098578
980661,2115671
762661,1550049
613307,1288591
837260,1071818
671576,574849
137915,790539
324902,747054
2121196,673745
795968,695694
67311,825681
873138,897209
62101,736515
3344611,624332
374149,702760
676656,1964887
131360,732710
44602,656591
169653,937255
272218,763038
2867056,934668
320119,546574
310727,763596
559777,449886
1001152,847935
919308,658454
1456501,1644099
208244,693002
197478,794149
342634,710421
259031,871016
311845,729439
816210,580039
43173,726618
741871,598394
2333412,467707
222147,695822
208927,743652
1007846,603232
2502656,2239809
936855,549326
170716,486665
785062,574707
392228,610069
3150447,537595
112855,721556
2777650,361956
1156539,806728
527954,494710
1017658,681463
1002878,689001
362007,1053322
595869,837944
128904,659007
130943,632215
101019,383139
437521,503920
1003848,450585
204004,938988
42420,567486
1396652,809223
663834,534707
249612,612241
2643438,642675
2621379,1007798
379920,571242
933966,408292
143662,867760
665931,419238
656733,565838
938840,399732
93721,517897
701062,754355
395238,1291414
802866,544172
697763,458506
35570,637366
2962652,760877
3181197,637116
474919,318391
968605,794928
1017939,384896
1363270,981253
802110,520400
659855,375744
245276,268619
490115,942789
295552,430952
702117,334833
645625,499978
2942690,350982
918918,438295
586205,337735
1004368,299478
45627,373761
579252,379013
202907,511641
800750,861284
83638,324483
2582023,474936
661308,210695
1010930,303380
1853856,777639
580623,306821
782904,231028
978154,409686
456960,243885
165628,327976
463735,231484
664756,528250
52719,125000
533852,411642
991340,377612
657365,505009
40305,257418
138211,499508
101233,241669
412135,280861
8417,982629
859712,518172
888002,289081
877369,591287
2980209,741606
635859,298606
936426,312563
1386251,294606
871769,618967
925710,355684
627863,324122
659257,207025
229913,953734
1001273,381993
557858,264030
284819,264272
1349890,268264
352772,283839
2618780,243907
613008,263282
58971,255682
543253,552401
156916,217366
832377,283372
818625,250312
365325,391555
814430,242765
58243,215936
808176,281967
509811,298251
83311,163919
424035,236022
1224812,294600
644600,257586
90403,275101
23241,275888
637451,252495
316840,184438
936462,237852
150071,259622
1842065,218932
876634,361300
9807,210461
363956,473366
1011526,278967
932277,236621
506922,214557
3284070,309152
3284397,1478419
816603,184232
2129008,1550005
764414,267455
749242,292556
1164730,141467
810919,275192
24266,265757
53033,430704
1397190,228808
127260,251195
467630,324594
587800,366119
933957,299307
850036,203102
968436,182914
682611,209455
800657,253012
964700,137732
847643,145142
1176881,708178
687009,231326
114260,430860
932978,249677
665052,219996
1464122,192162
2078290,191903
236751,202614
107244,162663
3376461,351336
770367,172443
189419,325745
494261,343330
572374,167879
693345,249691
822154,192462
473501,249057
436711,169331
398350,178941
758703,159343
231242,145063
601416,198921
618807,176131
489623,135027
593865,173408
889876,213320
802129,440726
64619,117929
258771,196253
996260,232410
2353595,199109
868817,351539
479268,222336
56557,149331
2197098,127969
419406,172958
2634351,175511
740931,145001
33772,250072
353555,164423
2850722,165324
416245,175430
100562,188226
249872,147631
2608754,183707
577128,200635
491569,150208
828651,130242
974866,161276
412751,151321
34537,138274
872711,197121
375034,126424
2797724,211986
750864,214145
913856,157123
216922,195354
44134,176837
811046,116716
224178,164108
676160,181560
1398580,176651
361167,125334
191663,125629
354310,194951
19730,160321
72614,174216
270036,149081
377908,107388
666657,379098
807665,191961
474254,178850
1916751,358787
203333,219259
141734,124107
382667,145287
739560,145306
