852218,37357000
480228,49460382
476810,44223000
484422,32930000
451965,19483000
173333,17428000
76201,19634000
504713,20239255
675332,10553617
541101,8686695
413208,7676606
280110,6321549
35301,5615642
1225800,4470898
651411,4470000
852320,6157813
455534,4709605
817824,7416791
1830035,10010937
723112,4561995
60143,5667781
995151,3716826
817833,4414338
445843,6328508
501105,6136490
362445,3566888
259518,2914861
486752,9602572
233031,4063319
245333,3570553
897273,2946211
212465,3697479
214807,7723000
489913,4917270
1417557,3010554
210434,2059631
997472,1792000
423355,3409918
12311,2064032
983448,2383516
804963,4753983
14409,3260051
697633,2009640
497404,2703933
913940,2314049
485559,1902530
3041974,3767486
765756,2564179
2253891,3002364
804208,2145302
460855,2811153
940311,1552000
934329,2475602
75633,1849638
332907,1823371
1494240,2964217
30810,2851313
42541,1432236
688079,1623467
1394676,2221570
612618,1225359
112837,1600057
427719,3719158
1469211,1393829
570231,1298432
564605,1220670
455365,2622345
324902,873465
728854,993493
121709,2759542
178020,733078
694904,1735698
63069,1194753
363415,759363
49362,811201
510871,919434
613307,983938
576710,1000040
601050,908215
266271,927764
491224,928535
752970,788995
67311,893341
969723,911415
339858,712295
655576,982903
672612,653315
276579,736186
1000409,756750
606046,954635
917742,796079
2332602,1048696
137915,1216256
682563,808532
980661,1845399
229801,700730
795968,773915
2867056,1049002
208244,721631
837260,986662
490115,1648807
1003606,880068
428752,558366
762661,736996
911807,528415
272218,638512
636043,1074474
919308,575356
320119,522982
374149,714562
342634,639662
2962652,978087
968605,732138
873138,691741
62101,603719
310727,561958
169653,779863
660842,652628
816210,563323
2121196,350890
671576,397290
2267991,2070628
2333412,363306
2578240,1349110
527954,454646
1007846,495445
1176881,1175034
2736291,566838
1001152,547545
44602,568253
936855,528113
559777,391729
131360,471152
392228,572963
249612,562388
676656,474230
922728,439410
222147,497598
679125,1166370
654757,518475
43173,502691
35570,397049
311845,442256
170716,449256
2643438,641972
101019,393357
1003848,393689
3212149,1701677
437521,374832
1002878,380057
42420,398846
112855,844164
130943,518917
599951,439415
785062,409175
208927,445152
665931,372884
128904,444352
1212846,1648861
883810,258469
697763,330074
2129008,2730189
379920,322163
938840,369496
663834,359258
31303,269570
395238,926977
1017658,400969
45627,295841
474919,329787
93721,321974
702117,307165
802866,444584
656733,422613
244907,352430
204004,566066
2502656,532085
659855,320135
197478,346670
68569,737834
918918,459481
933966,273535
