480228,38828204,11504385,3230430,6706495,211946745,2220128,7051238,4066609,1989841,57031762,288031620,3733627,77742068,17437956,41890242,1047084,44230510,35819681,3341778,194886591
852218,42669000,16454000,3641000,613000,26938000,5017000,572000,7376000,1031000,189581000,151508000,587000,67012000,18857000,73854000,15000,10573000,54872000,2038000,304581000
476810,46669000,15485000,8206000,10862000,8914000,11436000,3029000,56871000,225000,27279000,16744000,38309000,19939000,81566000,59943000,66267000,63491000,34009000,3515000,140580000
484422,14042000,2793000,2561000,5396000,90854000,8377000,2671000,10422000,314000,4488000,139872000,0,57416000,2423000,17209000,0,1778000,23663000,1383000,76769000
451965,15680000,376000,691000,1865000,20330000,293000,1228000,127000,16000,2423000,187721000,0,39003000,16000,30051000,1000,12312000,12680000,1353000,40290000
504713,6450815,117633,82039,357702,40770926,32000,570524,26862,120654,3154120,60481824,0,29784392,158620,21191118,0,506529,19519940,871692,21212783
675332,4649632,255196,2472022,867330,18096912,2151158,1144994,4800,1192704,4230544,68899146,0,23408557,0,14361669,0,91384,10932290,842875,14828736
413208,5804812,722314,1404076,272543,16874599,1270262,234355,1065703,334,3885177,56382178,97153,9866013,1821670,15970543,62351,997670,2338693,637436,22533042
35301,21032150,1449261,10926988,1785273,17067329,20483375,133905,994455,354678,1772854,0,0,15204,204460,51425,0,0,6069747,30079,9563097
489913,1305222,0,0,0,171,297317,769,0,0,650673,15402686,0,2625208,0,47586474,0,0,196407,116507,22128281
280110,3423899,2395,238048,66705,6665853,176578,15256,12695,9206,255495,30584690,0,17869871,75998,7635129,0,58114,11415600,264299,8834836
541101,8798000,163000,626000,232000,20854000,48000,342000,590000,227000,5678000,6932000,611000,2626000,4733000,822000,259000,3445000,13554000,208000,15918000
817824,3319607,156797,4036041,845873,13826113,1450340,4050,6054,101851,440196,24183464,0,15774982,113,4409239,0,51278,5015523,203466,9514617
233031,2182503,425238,3130174,491856,7336062,87446,6615,3151,6450,61941,42520397,1822326,9582204,285690,3543220,10781,393763,2367965,597120,7762145
852320,2619479,128980,8844480,581959,2058162,5087,18232,0,109548,114899,40043953,0,6143275,0,5062919,0,455060,2718781,314526,8059889
455534,1734441,12629,7781331,6263610,11596115,0,0,0,9,546190,17512097,0,19101501,0,270278,0,12986,2563590,376639,2618438
259518,2980399,126237,175662,88375,3049755,313898,38688,1082,476,207162,30781048,0,13048001,145038,7892255,0,477353,3435721,254464,7220445
1469211,239096,0,0,0,6544886,0,0,0,0,257000,56684084,0,0,0,12,0,0,4,1195095,613445
1225800,116159,200947,246278,0,8628453,12272613,234698,731193,57646,55213,13777805,0,15952057,0,5026089,0,175000,2277886,2681965,1052162
1417557,463887,1280,0,16593,0,0,0,0,0,0,7674,0,3095923,0,52974068,0,25879,1026856,102219,2829725
1830035,6106426,3474766,1256044,6134,281013,1344692,0,342165,0,2129088,0,0,9149,1175109,16083819,10679741,1320000,27415,87309,15867283
332907,872424,70914,206892,808569,10369837,6537,654126,9750,348731,10000,33439045,0,3519760,0,1456761,0,0,267347,290001,7690876
723112,2518611,493281,1508794,319590,12151813,89390,0,4250,98322,508981,15690072,0,7295102,0,5009487,0,26826,6209246,898738,4421165
60143,1758637,97191,0,17239,3661717,0,20216,98569,33031,3223193,15779465,31294,21779110,1808908,732323,0,92123,2919588,248670,3169169
501105,1481231,74522,237805,220973,6989058,6798,116726,2662,243452,18090,23381258,0,8687584,0,5402025,0,5272,2179452,311818,5231588
212465,2590287,50677,3153443,90780,5641763,1438483,59193,6667,9283,2782105,19744239,314,9101293,306759,337722,383,1465649,880954,73255,3142278
245333,1191016,91924,43920,389698,11324771,49972,0,3722,78568,24001,22757804,0,4394759,0,3476006,0,30684,3209190,230132,3547478
486752,1923436,0,0,0,13250,3922559,0,0,0,607100,0,0,0,0,31766667,0,1800265,0,135142,9121485
913940,612230,0,872993,814289,7338030,129626,46968,450,70038,83867,15171432,0,11088853,0,4831164,0,678677,1275115,329086,3893428
804963,1579731,154435,1968532,57009,4504116,161940,0,0,56663,100,13258816,0,3488252,0,8415178,0,5559,3111080,220826,5258577
897273,1082764,10826,74973,4257,4288102,0,0,10,15395,170000,19051320,0,692882,0,5014520,0,0,1797203,844007,8118574
445843,961598,23970,1719286,2506,5520644,0,0,1233,100,25000,19472929,0,4056966,0,218076,0,0,67332,508579,6952130
210434,11843460,1997,5705902,900638,5495,992387,41881,55710,0,2802564,3739936,0,2770189,242211,1043766,965,779267,3693771,233875,3112171
983448,872046,17128,3663,1261503,3945814,47747,0,5390,32428,280951,19140310,0,6854081,0,839218,0,32937,1916335,173637,1762542
485559,989929,264203,497535,12921,3332651,0,682,0,22654,1911028,19028260,0,4020425,0,464805,0,16379,727082,135821,5637821
14409,532852,3427,499676,16625,7237165,136008,0,655,0,400000,10373542,0,4807705,0,6428243,0,0,610641,109631,2931519
214807,3299000,1519000,0,0,4000,95000,23000,0,49000,5647000,769000,0,2593000,45000,277000,1000,609000,2892000,153000,15621000
75633,1579098,1235403,4392754,707215,621456,577590,0,0,3862,180666,10961569,0,4844056,93146,3817657,0,5000,1897746,44451,2469043
12311,862180,323054,593087,505881,1582252,1050257,0,4250,56216,69522,14780732,0,4123184,0,3151292,0,491,2749494,87613,2897229
3041974,1300784,34308,399890,11289,7592776,100877,0,2500,0,0,10456721,0,2961784,0,5923929,0,0,265701,127282,3617803
497404,807634,2215,133,182182,3782511,11025,223304,3151,6595,812,13801876,0,3102124,0,2303463,0,0,923498,182470,6585854
697633,752299,48349,57199,131249,6586021,0,0,0,42379,38844,11912115,0,3604162,0,4260644,0,0,274211,194270,1865232
2253891,1977455,1549534,2176320,2542,2744037,494562,0,4081,19254,945000,0,0,0,0,10997357,4010564,237016,3768,37703,3649898
362445,1921151,0,0,59616,437302,0,0,0,587,158314,19851170,0,1871803,0,137809,0,2,93331,125838,3946074
940311,605000,490000,6710000,176000,1962000,0,86000,2000,1000,462000,4070000,473000,4762000,121000,1901000,881000,7000,1334000,52000,1294000
694904,235024,0,1166154,6505,4141454,0,509299,1013,121204,1000,15612035,0,69713,0,4101,0,0,6866,284314,3062851
934329,4234197,64122,1404895,806873,9504615,0,11220,6367,1982,169445,795563,0,1594329,183284,671002,0,20526,997783,237234,4437509
363415,1112337,11960,243709,539551,12256243,0,13205,1275,41,167700,6284130,0,1376305,0,188157,0,0,729184,79461,1097746
42541,873316,40838,99332,473260,830144,658,26344,0,4235,119235,14459552,0,4083704,0,559952,0,4181,229232,97740,1626941
969723,474982,18090,2867631,148312,4717043,0,126943,0,18009,687070,7861105,0,1353947,0,1621588,0,455,207579,25486,2476959
112837,689986,29985,163874,83802,3621401,0,748,2000,71984,25000,9400307,0,2612076,0,3253402,0,2224,848162,138210,1325886
30810,394658,544,0,2138,5927,0,0,0,2352,554300,93529,0,0,0,18984342,0,0,526,16041,1635104
570231,459435,18328,172261,52532,2683624,0,7019,150,1406,668267,13129754,0,944046,0,232548,0,1984,1028052,145231,1589913
1494240,359396,4990,2345837,54,2117236,0,61712,0,128000,46470,8915972,0,2496260,0,403123,0,417,526717,204648,2347475
688079,393000,0,0,0,0,0,0,0,0,1091000,5342000,0,3011000,0,8493000,0,400000,197000,83000,813000
