852218,149870000
480228,179374000
476810,149552000
451965,138209000
504713,40007940
817824,38133527
541101,19330000
112837,35440234
35301,19753908
497404,28566897
413208,18876191
852320,21630011
675332,21592593
1830035,21313000
489913,22621461
233031,16600028
723112,15090142
2182786,19093000
3303298,18940039
75633,14553847
212465,12237317
3284070,14512887
210434,7235127
3150447,6152000
280110,9475560
501105,10392118
2253891,8487649
722777,12938164
1456501,10370000
30810,8505049
697633,11048012
60143,7009367
804963,11744738
619877,5073341
214807,8995000
12311,5500206
3212149,3828238
370271,5779418
694904,5328149
2966306,7138858
2362458,3468000
564605,4355498
517900,5209810
4114567,3517906
1216022,5769379
3041974,4732959
1394676,6380946
613307,4618639
940311,2677000
339858,2433419
63069,2443970
395238,3767448
3918898,4144875
485559,3027294
197478,2203121
917742,3048264
682563,2395562
601050,1984415
802866,1637365
491224,1888726
761806,2083109
2980209,4458214
3344611,1958000
266271,1793190
2942690,1714981
2735146,1560001
682611,2744782
3688052,1486758
276579,1807259
980661,2649645
482772,1635392
1443266,1813000
229801,1667991
934329,2881179
2502656,4170184
2489805,1692000
936855,1057029
67311,1521149
664756,2214328
688079,1688000
2017570,2688974
2121196,1244621
311845,1497219
2590037,1701495
527954,1401308
877369,2255000
795968,970693
1842065,1502654
606046,1499420
2950677,2476807
146672,1390835
510871,1584480
656377,1888844
288853,1042941
808176,1466255
35570,1010712
676656,2161822
1464122,1814612
3938186,1583371
379920,1563355
342634,1375426
143662,1840356
915878,1554343
837260,1472510
595869,1630430
595270,1181026
2867056,1200000
2193616,1102185
2618780,907804
137915,1368637
320119,741911
2850722,1095697
3812165,1363919
208244,1062518
1001152,1220956
3394278,1018281
656733,1372500
474919,1144212
741871,1437229
222147,1190924
968070,1378352
249612,806447
131650,1472981
2736291,1664618
245276,833874
128904,1062842
802110,1067930
93721,851710
1002878,1008157
1007846,1058500
671576,668020
2634191,960737
3806100,1136246
702117,833900
659855,808437
204004,913381
1391778,1033156
202907,900428
816210,805535
4160667,1168463
1017939,663823
83638,726707
961624,693411
3284397,2233896
489623,490538
637451,859655
463735,692442
2582023,973766
169653,757206
165628,598108
933966,786335
645625,794517
42420,752921
964700,555316
542649,588076
716413,881834
918918,557211
786274,691566
671464,802753
412135,553888
4262534,935638
1386251,514338
613008,604775
494261,650258
101019,540900
2729677,502154
473501,667836
540926,557172
1225761,839324
54973,504195
4210227,977776
871769,730159
2925666,762969
859712,634118
2078290,683113
1010930,527214
697763,527213
810919,620049
814430,1013461
1004368,585063
701062,710302
3476192,363805
991340,599264
1444021,3368638
959304,449787
936426,529178
470050,456928
677176,353204
58971,408175
2797724,566901
437914,472732
673440,540953
174572,410330
17147,623458
749242,566981
456045,505749
456960,416733
2858960,280327
557858,351080
352772,529844
888002,468471
572374,380739
693224,477321
412751,356712
229913,1095299
924405,436152
107244,574676
506922,477470
3076248,290201
2931603,409928
913856,383052
125471,474569
58243,432694
509811,442434
497570,436671
53033,484042
587800,529395
416245,388113
661308,361872
365325,643693
2354985,271716
353555,362452
1438589,579684
1011526,366024
663834,358607
878898,429351
1407932,474561
2652092,335975
2197098,387849
216922,400566
361167,304881
316840,422597
936462,308433
659257,186971
4041421,453993
925710,336311
877574,334269
52719,368945
377908,195435
1190476,312329
782306,299146
770367,258526
816603,328424
1176881,952004
667757,338538
1009420,449148
2047504,536316
2917317,249412
874845,329496
114260,462084
618807,298771
1908082,307310
426534,296982
3783948,232515
687009,313892
1190074,306392
419406,302869
3348888,274795
693345,345513
764030,323197
2967349,369173
28013,546491
811046,239621
633378,462048
474254,336577
436711,288085
657365,420755
601416,247088
2683014,322485
382667,403466
2376,425316
3445769,266518
850036,271796
825146,325824
800657,260123
3138146,228755
64619,234226
623445,350830
450856,279932
2353595,337002
39475,435273
3384318,366880
3202702,321496
3536407,237401
100562,273794
775214,240873
929352,244957
933621,284680
56557,281602
876371,301847
876634,306027
3967449,348853
593007,253639
598534,238819
739560,285674
258771,308295
911973,217879
758703,249128
2654911,223984
933957,304853
790534,429390
727473,112796
150576,305575
593865,374581
651859,235394
488167,247882
806378,270192
231242,202545
1929247,275837
443205,184585
405959,207107
121642,221513
529958,216473
1000100,207098
260055,255263
255659,251142
932978,307944
85472,219637
509950,220732
664206,227271
3545324,261399
2716547,288763
1917301,252429
354310,293407
436159,224667
783648,216445
599764,223798
853952,200675
19730,238011
930965,283491
9807,211909
34537,212616
466857,204236
479268,266733
837000,201926
317342,206567
894553,423511
636771,195095
731247,254648
842460,240303
1187001,281344
945053,214094
663245,191981
3475083,219508
105473,332243
375034,171026
575254,203319
633501,255110
717924,174158
2992547,524864
660655,223370
981275,275317
256553,198806
828651,205015
765019,197829
1189993,336518
2239288,158456
627658,284180
808260,219720
1001639,230980
3345449,176058
936136,196850
3352399,504221
37640,187897
3470985,269447
3179082,172379
1007015,186709
925411,236860
577128,237143
398668,1679401
584920,166894
161602,159550
845573,249747
2615190,397221
824000,145334
224178,222008
223331,214864
282329,204289
259657,142827
666657,204137
932277,183367
961576,175599
1459034,189985
1718469,134968
866000,164412
1009804,181642
809771,357370
103255,170846
398350,247794
399517,146000
836843,170514
4232881,226455
613400,170876
126254,188144
122854,165528
1161029,167356
994565,260006
29878,488577
130541,182608
774262,213930
376273,208585
2516327,155259
1402610,155369
435077,150111
617024,172362
159636,170099
507068,158396
1356768,152557
474759,185685
2434113,248785
166803,135455
949154,150306
913267,173218
983457,309280
2719427,185058
2938198,144146
1883321,140310
63078,202221
547840,160884
200378,174661
310978,199610
623771,137295
236706,122540
2764258,259420
2700984,193182
649070,182853
219343,156775
2132941,108606
303550,178245
29104,169486
799612,164549
433608,107535
1918344,191534
373601,194716
2119773,198588
657271,175568
23504,132532
1867983,133269
212577,273727
99376,201071
762447,161228
2265456,408555
564977,207709
716833,179282
2860440,215773
844343,146958
205654,139501
701736,163538
65858,147321
773247,156199
750864,274417
882701,158803
506249,168941
762474,179536
2634351,166879
913753,193307
936583,213220
996260,276506
299046,121758
751656,185800
454676,146737
976703,181146
1445943,165229
693662,187600
707354,165704
318974,145166
140018,148779
591825,86428
642549,138881
2508751,166290
1436204,151559
141556,240816
139740,137756
272302,197444
709602,101000
548351,159130
810777,149800
431172,161150
778466,121034
2608754,175424
2372774,144769
2209553,166406
900454,127361
662369,199938
439404,123976
422433,134266
74140,114522
13103,200454
689209,189939
3441677,192382
952677,158463
736206,103879
764982,109966
3025406,147164
797775,184631
11275,137174
722544,222067
3294583,214705
3357620,53035
236153,112671
17464,141685
671334,150882
958204,102989
933256,142471
61122,150029
725732,117050
678717,149581
779351,150765
522605,129051
2734729,104564
309570,46526
892205,170729
958727,188820
2777650,939115
364449,85008
42671,170772
223322,141641
538802,105697
884303,128069
881478,168008
711472,94768
975984,188329
960841,126169
2596262,114436
574976,122023
3353172,132491
648242,106835
594433,142340
36054,121115
738040,127197
455972,124849
704559,193020
490450,126506
39420,124186
537560,123249
2142155,96965
91101,147815
750239,124920
631570,154140
1189041,91496
403151,100184
374653,183996
273336,100365
895710,168464
673909,95477
640170,35960
106359,135971
613950,96665
679826,114833
342410,86820
2505787,128713
28406,148282
242444,109041
843177,121385
963945,115011
78858,132707
139656,128791
751759,146270
253468,133704
2339795,112093
542528,126412
133850,124804
653648,82840
211271,194586
625654,103435
508346,123626
3224580,172794
187947,97573
676160,320550
2954059,96285
522847,71946
502849,113778
546003,116491
1718188,140234
189352,145998
215130,79836
112163,110114
163473,112374
3277876,50009
